news_id,published_at,source,title,snippet,primary_ticker,sentiment_label,sentiment_score,confidence,is_market_sensitive,url
272c8127-bc90-4344-881d-9af608c10ef3,2026-06-23T17:35:14+00:00,scanx.trade,Fabtech FY26 revenue rises 25.7% to ₹410.77 Cr,scanx.trade More Fabtech FY26 revenue rises 25.7% to ₹410.77 Cr,FABTECH.NS,positive,0.95,0.82,False,https://news.google.com/read/CBMirgFBVV95cUxPWk4yNjlqb1BJOFQxelNHMmxRYzF6UDF6bjhacEhHN01lU3RLVkdwTmVFNDExU2VxUXZtS0JEaWE4bUQteHVTWkdNRUlSclRVWkZ4RnBvaDZ6TWw1YzFxam41YXZiMjdCcGhiX0lQRmZqbl9Ca2FsWXhRQlB0eUlDTlNfdlJveEZsM3hUSUw4bEZ2NGtkNWZsNkVoLUZ4QkllSThkNTBzYkpqUEFKbHc?hl=en-IN&gl=IN&ceid=IN%3Aen
4d647a01-cde6-473f-926d-77968b0cd4ee,2026-06-23T17:26:29+00:00,scanx.trade,Inox India approves ₹2 dividend at 49th AGM,scanx.trade More Inox India approves ₹2 dividend at 49th AGM,INOXINDIA.NS,positive,0.85,0.76,False,https://news.google.com/read/CBMipAFBVV95cUxQeHRGR3Fkc0xRcGpFdnZ2WUFmSTROS0FUSzBvdHRuV2JiYjNxdWpYZXI4cVQ5eXo0SFVScm1hbzF0WkJKejNjeHc0SHZUMy1vWEkxcFVrQTl6TzFpYk9Vc1ZBaGRISWxtcnRWbm5zeEhVemxrdEx5b0FDMzZNSmVzM2pPNU1pbXRxY3FZYWtxSVdBUS1qWlhVWXI5dnNsTjhxcndZcw?hl=en-IN&gl=IN&ceid=IN%3Aen
9eee285c-1284-4e59-9a0b-880e99a2663c,2026-06-23T17:19:39+00:00,LiveMint,YES Bank board to consider fundraise via equity and debt securities,"Yes Bank's board will meet on June 29, 2026, to consider capital raising through equity and debt instruments. The proposals aim to provide flexibility for future fundraising aligned with regulatory requirements, while seeking shareholder approvals at the upcoming AGM.",YESBANK.NS,positive,0.98,0.97,False,https://www.livemint.com/market/stock-market-news/yes-bank-board-to-consider-fundraise-via-equity-and-debt-securities-11782233559895.html
e1b4d650-ad46-4c9a-8b40-fbcc34186fb8,2026-06-23T17:10:01+00:00,MarketsMojo,AMJ Land Holdings Ltd Downgraded to Strong Sell Amid Valuation and Financial Concerns,MarketsMojo More AMJ Land Holdings Ltd Downgraded to Strong Sell Amid Valuation and Financial Concerns,AMJLAND.NS,neutral,0.5,0.625,False,https://news.google.com/read/CBMi4AFBVV95cUxQbHRfdVJtZVZUel9sczZFVVBLdEdmbVhhZHhwQ0Nzb2Eta2NyU2hWYkFsU0gxZldINldrYnV5QnJpSVJrY255Q1oyaGJKVktsVFRYaUpaRVNoUHZwSGpVemJjSXlmWng5eHBtdU1Md3czVkMtSzMyR0ZCNUgtOHBYTkFTMHhrTmVDV2hJVjBtWnctcDlISVo3SEJ5ajVHSDNsOVZVYjc0a3RDaGJFUjEta3F3eWsxU3kwZW91NEJhcGFKVjJYUUlGRUxseExJUk95NzB5cnkxMnA1S0sxNkVmaA?hl=en-IN&gl=IN&ceid=IN%3Aen
28c59bed-f1f6-4cc9-afb0-cf5cd9959809,2026-06-23T17:06:27+00:00,scanx.trade,Winsome Yarns appoints six directors following NCLT approval,scanx.trade More Winsome Yarns appoints six directors following NCLT approval,WINSOME.NS,positive,0.985,0.96,False,https://news.google.com/read/CBMiuAFBVV95cUxOcVJmT3c5UEx6MEdYWEJoLWpoY1p4LW1VTmJINmFoaXI2LTVJdnZ6RFpIZzhBdDh6M3lnaXkxaTZUSUEwVmZnR0x0dkgwVFRyV0J1c2xzV21COHZpYlpUaEZoZFB0R3FPSFo2Z1B6VXZqRW43WW1VTVBiMFRyT1ZhY3hyaGRBZS1EY0hLZjE3MjhxNG5nVTUwTnZSM0FnN2dlTnRfanczSC1fUHFTa1hwQTA0MnFsZlc4?hl=en-IN&gl=IN&ceid=IN%3Aen
df5b65c0-2ea1-496e-a9ec-d89bddd98de8,2026-06-23T17:02:38+00:00,Business Upturn,DCM Shriram Fine Chemicals announces ₹0.40 dividend per share for FY 2025-26,Business Upturn More DCM Shriram Fine Chemicals announces ₹0.40 dividend per share for FY 2025-26,DSFCL.NS,positive,0.98,0.98,False,https://news.google.com/read/CBMiwwFBVV95cUxOSHMtZjk5MDNKaVdOenR1MkN4Ny1KcTVOU1RCeUNzS2p3WG04RXlhYzB5dU1MdXhxcmhocGREWlpldFJqVnRhcExHamNPS182RXd1aVBiak5PaEczNTdJWGc4WmxaZXd3dm9LalJ1UmpsRERONEtGTjhyTzBDY0NPMUNkbXJULXdvdDdEVWVlTGJJWV9yN3FIZmVkYlBSbjhIM3MzeDJMeFpoNlNmblpuQ3A5bDZEaXN3TU94MzRNMzNvRDA?hl=en-IN&gl=IN&ceid=IN%3Aen
a6586fdb-9cd5-4648-81e4-4b3cad3094a6,2026-06-23T17:01:27+00:00,scanx.trade,OnMobile Global to launch ONMO+ Smart Console on Flipkart on Jun 26,scanx.trade More OnMobile Global to launch ONMO+ Smart Console on Flipkart on Jun 26,ONMOBILE.NS,positive,0.985,0.974,False,https://news.google.com/read/CBMiwAFBVV95cUxNbHdGZ3pYaFB3VkVzZ3VRWkNfVnBOWUEzYnYxVHlTZTUtMWdZTWN0eWVpYUhwcGx5cXpMaTVKZnNPY0E1eVFXQXp5Z1ljNTBTdkZiN1FNaDNOdXBGUXRWaGVaZ01PcVpEQklEa2h4QkllVFlCdkgteFR5Y1BZMF9JVzl3LU9pUlhWMWFuWFlERzg1M1ExVUJkQ19hSkx6eS1yeU5BOHV0QlY0dzgySGlCSThWVDlweHBoZUNWRndiU0k?hl=en-IN&gl=IN&ceid=IN%3Aen
276eb031-8237-4f67-a2b6-31319781076d,2026-06-23T16:36:06+00:00,LiveMint,"Gold, silver rates : Comex gold and silver extend losses for third straight day as Fed rate-hike bets rise","Comex gold and silver prices continued to decrease as market expectations of a Fed rate hike strengthened the US dollar. Gold futures fell to $4,108, and silver dropped to $61.53, with silver experiencing an 18% loss in June alone and declining nearly 50% from its January peak.",DOLLAR.NS,negative,0.974,0.86,False,https://www.livemint.com/market/commodities/gold-silver-rates-today-comex-gold-and-silver-extend-losses-for-third-straight-day-as-fed-rate-hike-bets-rise-11782229589160.html
c70eafda-684a-4800-9ac0-42b0bd2a684e,2026-06-23T16:30:00+00:00,Trade Brains,Chalet Hotels vs Ventive Hospitality: Which Premium Hospitality Stock Is Better Positioned for Growth?,Trade Brains More Chalet Hotels vs Ventive Hospitality: Which Premium Hospitality Stock Is Better Positioned for Growth?,CHALET.NS,positive,0.95,0.98,False,https://news.google.com/read/CBMiwgFBVV95cUxOUnZueGxkY3RELW5oVS1Tbm5wM21SNkRXLS03d3IyUGtCUjRQNThBZm1ScnJ5d2FPcERURkI3QWpBam5WLWpvZlJxQ210QllRMlV6alN4elZKaWY2cXVuaFpsZnk3NFdyRHZsUi1tQWNKQVpDT3Vfc2dGaEZlcUYteTE2NUFuVmVkLVB0d0pIXzZwZmZKcVlfTlB5VWVxMXdrUW1WMmhEa0p4SS11MjVkSE9xenBIRUlPOThXeWhlN1BEQQ?hl=en-IN&gl=IN&ceid=IN%3Aen
535d1637-9e8a-4884-977c-604a545ecd63,2026-06-23T16:12:21+00:00,moneycontrolcom,"Promoter sells Rs 1,896 crore worth Vedanta shares, Nexus Ventures offloads Rs 208 crore Delhivery shares","Bollywood actor Amitabh Harivansh Rai Bachchan net sold 82,056 shares worth Rs 1.64 crore in DP Wires -- the steel wires and plastic pipes manufacturer.",VEDL.NS,neutral,0.5,0.37,False,https://www.moneycontrol.com/news/business/markets/promoter-sells-rs-1-896-crore-worth-vedanta-shares-nexus-ventures-offloads-rs-208-crore-delhivery-shares-13957011.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial
bf889ebd-acd7-49f3-8fc7-44bf0b8b787a,2026-06-23T16:06:25+00:00,scanx.trade,Antony Waste Handling Cell extends ₹50 Cr guarantee for subsidiary,scanx.trade More Antony Waste Handling Cell extends ₹50 Cr guarantee for subsidiary,AWHCL.NS,positive,0.98,0.73,False,https://news.google.com/read/CBMivwFBVV95cUxNMThBOGRfNmFJS3NCYmJVbHFkbnVyT3NlNUVNOFRRd05jUEV3cWQxcVhzeHZoVmhIOGlDcTNYeUNnWVJpamI5OEJZYjRRYjhrZVpnb2lKaDNnNzVmTk1RUHBDUE5xU3c4UTRzRjZndUpEbW9DWnRzeVB4WDBHZ1poVFl4SWhNOXc2RGdtSXNXV3gwWmpYZHdIdmJkMkRrVDA2OWxIN1FXN3JjUjFrd3pOd0gxcXUtTGdVdnFsZExLSQ?hl=en-IN&gl=IN&ceid=IN%3Aen
ec3b5cd1-8581-4422-ae2c-60807609a905,2026-06-23T16:06:25+00:00,scanx.trade,Flexituff Ventures auditor resigns citing unpaid fees,scanx.trade More Flexituff Ventures auditor resigns citing unpaid fees,FLEXITUFF.NS,neutral,0.5,0.34,False,https://news.google.com/read/CBMirwFBVV95cUxOXzZyUUtCXzQ1UU5uYzIwZ0VMYWtyN0N2YWxlaTBESTA3S21pRVY0VWdDVjhnZ2lwMFRJcDVLeUlyWUtMcy1zSmdaY3pqQTQwTC0zVWlHek1SSGxfWG41YzV0SUJZSy1WWXhyN2VpTHNzbGMya1JwNWUwTXpGS0dZczVkUklqUmpaMTd0My1Fd2g3cmJ4NzlaMnRsSTE5d1RKanNfUFNwaDVRNUhORXFB?hl=en-IN&gl=IN&ceid=IN%3Aen
4e5bf8a6-e8db-402a-a2a6-6819d8fea411,2026-06-23T15:51:54+00:00,scanx.trade,"Khadim India board to meet on Jul 2, 2026 to consider fund raising","scanx.trade More Khadim India board to meet on Jul 2, 2026 to consider fund raising",KHADIM.NS,neutral,0.5,0.84,False,https://news.google.com/read/CBMivwFBVV95cUxNWTFPVmVPVjBvVHRJX3FyZ3lyeURWcDhRUHoyblY3c1VGRS1kbzY0d09qU3hRSkNTUmxBY0c0cFNCbXpzTDlpTmpjR2RCQVEyY2dzU1BvM002UkNnWkNhcUk1djlTUzhBMVJkMFdSOTBHWndrRXJkYS1yV290ZFlXYXp5eFJ6TVh6VVJHZVY5LWF4aTl6SW8zdk9OSFZQQTgyRTdWNk9WTlBSRnU4LUQ4NC1VWUpzX0p2Zk5hajZGVQ?hl=en-IN&gl=IN&ceid=IN%3Aen
e1be5896-976d-4475-96ae-5a1cd5908554,2026-06-23T15:51:25+00:00,scanx.trade,Om Freight Forwarders approves CMD reappointment and director appointment,scanx.trade More Om Freight Forwarders approves CMD reappointment and director appointment,OMFREIGHT.NS,positive,0.985,0.64,False,https://news.google.com/read/CBMiygFBVV95cUxPSUlUZmk2aWhVWUFYLXh1aVZDQ1p6cV85VmFSTWJGUzBPMGgtOXhkYmtLcDR3a0ozZGhXMjlKdzVkOGZkNmRkem81bUJwN2VkRjR3dU1yYTlTbm82NF81dlVDXzdINVZGdkhidGppYm5ES2x6dWtYdHg4NkFRZHBpNThYUDl6aFA3clJkVVlfalpBSkhOTUtoUXBaaldmY19DazdiRlFaMHlMZHBTTmRaWTQ0VjJOSUFyNnJmbHd0cThlN2IwSWpBZ3d3?hl=en-IN&gl=IN&ceid=IN%3Aen
68a2edab-7713-4136-8629-7809c41317d8,2026-06-23T15:45:59+00:00,BusinessLine,VinFast India partners with Shriram Finance to strengthen EV financing accessibility,BusinessLine More VinFast India partners with Shriram Finance to strengthen EV financing accessibility,SHRIRAMFIN.NS,positive,0.98,0.97,False,https://news.google.com/read/CBMi8AFBVV95cUxNM3AyNGdjcFMxckZVaHU5a2J4VjNRRmxvUnU1Q2RPWF9qeFBTb0VZazFMb1ctNUl5TzJycmxXOXZqdFhqcE9ub3duODhKMUxtanNjWjV1VTJpbWY2WXhXRFpBay1GbC05N21aWjN2Nm8xdTAtUWQwT2Q1S0t6NVNoOVlhV1A0Z01DRXVNc1NMWmNYSUxQUTdOZ2xkOWhpdlJSMV9adEdmaUgxazI5b3U0b0VRTU5IY3p4bm5GYi1nRFYzVU1MSGlJR0pkb2QwQmF2NEtkdFY4N1NFY0hkeWpsRzZ4UEJKNzYyb0g0Wl9mYXLSAfcBQVVfeXFMT0hoRXZkYVprSkhFZHhmRmFlME96NXVCR2MyaGphRW9VVUpWUlJFNnF3MDFlNUlwbm9oYWx3LTFuM2UwTThGVzZjejM3QW5NMHpuaWtxanJpcmQySHlGREgwbUZQeTFTSGpaUXAwc24zQllVYXpsTEh5cmFvUmNUYV9SRDJHNzRTd1ktYkFnVFM0dHBpOGNFNGlJcWp4RFd3dVNCN3FreFc4Qlk4LVZ4cDV2NmdTNmpBMXdwU3djYi1ia3BLRmV5SGRmV19PV1JxaE1obUROT19fM2M1dHFia3FQamhXWUcwcXdFbWlRcEZQczFkRmR1bw?hl=en-IN&gl=IN&ceid=IN%3Aen
7646486f-96df-467d-9007-4023bfed6829,2026-06-23T15:45:48+00:00,LiveMint,"Waterways Leisure Tourism IPO: Issue receives tepid response on Day 01, subscribed 0.20x; GMP signals flat listing","Waterways Leisure Tourism's IPO opened on June 23 but saw low interest, being subscribed only 0.20 times. A total of 8.14 lakh shares were bid for against 39.82 lakh available. The company aims to raise ₹585 crore, with a market valuation of ₹5,849.48 crore post-issue.",TOTAL.NS,neutral,0.6,0.3,False,https://www.livemint.com/market/stock-market-news/waterways-leisure-tourism-ipo-issue-receives-tepid-response-on-day-01-subscribed-0-20x-gmp-signals-flat-listing-11782228482925.html
d8c014c6-398e-40bf-8d35-92ddf2531b98,2026-06-23T15:44:46+00:00,NDTV Profit,Mamaearth Enters 'Beauty-From-Within' Segment As Parent Honasa Acquires 58% In Nutraceuticals Firm,NDTV Profit More Mamaearth Enters 'Beauty-From-Within' Segment As Parent Honasa Acquires 58% In Nutraceuticals Firm,HONASA.NS,positive,0.94,0.85,False,https://news.google.com/read/CBMi0wFBVV95cUxNdmozUGpaWHhnYUl1a1RKVVRhS09ROHMzS2FsVFhXM2JFaTJnRlJGRUZIYlJVTWhrUmtLNWFLeFVjTHVOQ3dwS2ZOa3ZHX2xGQ05YN0M5WHh6a3JCelN1UHY4TzBDb1NvT25QT3Q2dnQ2NnIxZzIwTGt3XzdWQ05CYW83YXNwZHQ1ZGZCQ25DaWlucDVfbXB1a3c4a245OG84UXEtNlpueGM2QWhZYk81aktaTE9sV25CaE1JZTdkRXZqd0JaYzhVVC14TW5QcmdyNVpZ0gHbAUFVX3lxTE9ZU2lHNk40QVhkTTZhdWlBRV9VRHgwdUFLT2h3Q2d3bFRmWnpGajJOeEdMdWJrdFBXejBrSk5fZk1XdXBnNlJJdHBYMVplN0E2cnJfVDRZSTFnYVFjckRVRnZvdzU2bGhoUzIwcjFNZzBqNVNCb09KaXpZS0hiQ3ZpeE4xZ29WWEpleHJvUUE3cm5xbjR0Z1JoTDZEMEZ5UVVNTXFReVdQWFk1VVY1ZnQ2SjZSVWRpLXdpdEloOUZaQmNvMmJoZXhXRTYwd0NVMlZzeFN1aTJneTRlaw?hl=en-IN&gl=IN&ceid=IN%3Aen
7b0d85dd-6463-4b4f-9fdd-3e8d10ee4533,2026-06-23T15:43:31+00:00,OdishaBytes,"NLC India Renewables, OREDA Sign Pact For 1000 MW Green Energy Projects In Odisha","OdishaBytes More NLC India Renewables, OREDA Sign Pact For 1000 MW Green Energy Projects In Odisha",NLCINDIA.NS,positive,0.98,0.97,False,https://news.google.com/read/CBMiqAFBVV95cUxOLUcwOTlaaFVRSGMzc2prMGhGaGxvdlJYdnk0c1JQbTd5UzF6YjlaeFpxSlNWeV90TXZHN0tTWjlRUUk2OTdFN3ZOZ3dmU282MzNBNmpwZzhtY2txUml1M0pEZTdoWm1ENFdsb0lhYW9NNEVKbXBqTjNlVTl5SlBPRjA2ZHd0d1dLUk1BUXhSTUVlVFdsanZSbG1yR0Zudm9lblBwUHJMT0nSAa4BQVVfeXFMUC1EOG9FR1BLTEpRMHZHZEdyMVBqS2s4SnQ3a1FsZGczMHlLSm9nTHNwNTZBb0pSVmpadTdhR3pHRjJTZ1YxdVVLWTB1LUk0MVk3ZlBXMFRjUEdpVFZQXzhoMHR5cm1BSXJpTHlfMklvdkpneDcwbGtEYl85ZmNXc3ZQNFMxUEtiZW00cXVPMTFkc01qaVNiTzFCbFFiN0t2OWc5cUplaFJiUHB6MlVB?hl=en-IN&gl=IN&ceid=IN%3Aen
d39a750b-30c0-402f-b001-4667d4d84ebb,2026-06-23T15:22:15+00:00,Economic Times,Axis Bank raises $800 million through dual bond sale,"Axis Bank successfully raised $800 million through a dual tranche dollar bond, tapping into the Reserve Bank of India's concessional swap facility. The bank secured $500 million via an Additional Tier 1 perpetual issue and $300 million from a five-year senior bond. Both issuances attracted significant investor interest, closing within initial price guidance and highlighting the bank's strong position in international markets.",BANKINDIA.NS,positive,0.985,0.974,False,https://economictimes.indiatimes.com/markets/bonds/axis-bank-raises-800-million-through-dual-bond-sale/articleshow/131942561.cms
38313e24-ef19-4ab7-88c8-b35d506fd078,2026-06-23T15:22:15+00:00,Economic Times,Axis Bank raises $800 million through dual bond sale,"Axis Bank successfully raised $800 million through a dual tranche dollar bond, tapping into the Reserve Bank of India's concessional swap facility. The bank secured $500 million via an Additional Tier 1 perpetual issue and $300 million from a five-year senior bond. Both issuances attracted significant investor interest, closing within initial price guidance and highlighting the bank's strong position in international markets.",AXISBANK.NS,positive,0.95,0.98,False,https://economictimes.indiatimes.com/markets/bonds/axis-bank-raises-800-million-through-dual-bond-sale/articleshow/131942561.cms
078d3ebc-38ec-45c8-af81-d70e560435de,2026-06-23T15:22:15+00:00,Economic Times,Axis Bank raises $800 million through dual bond sale,"Axis Bank successfully raised $800 million through a dual tranche dollar bond, tapping into the Reserve Bank of India's concessional swap facility. The bank secured $500 million via an Additional Tier 1 perpetual issue and $300 million from a five-year senior bond. Both issuances attracted significant investor interest, closing within initial price guidance and highlighting the bank's strong position in international markets.",DOLLAR.NS,positive,0.95,0.98,False,https://economictimes.indiatimes.com/markets/bonds/axis-bank-raises-800-million-through-dual-bond-sale/articleshow/131942561.cms
6cb7b31d-e847-4831-b63d-b78ef9e7c504,2026-06-23T15:20:52+00:00,MarketsMojo,Indo Farm Equipment Ltd Upgraded to Hold on Technical and Valuation Shifts,MarketsMojo More Indo Farm Equipment Ltd Upgraded to Hold on Technical and Valuation Shifts,INDOFARM.NS,positive,0.98,0.97,False,https://news.google.com/read/CBMi0gFBVV95cUxPd2N6ZE5tOG9LbXIyay1fQm0wMkJyZWVkTVJLTlRzTUw1V3M1ODBnRTEtTzFXSTVWYTV4LWh2TjVYOHVCalZWMWpkSVAwbnpOMTRLUVFJcVM3T0tVemJVM01RZlpLZmlQeTg2UVJjUnpnNE0xeVloX1R5R1lhdnlyd0RaMlkyRUJDUk1BcldWdTNodkpmYTZPX3l1NjF3MTBCVjF0dnRoeWtrLUZIMGtjTElaR2xwekFSbW5HZTFzandicENwUmZwNVNSQjZfNGJmb1E?hl=en-IN&gl=IN&ceid=IN%3Aen
d37ab032-d59e-4e4f-8394-bf52a029bd95,2026-06-23T15:19:36+00:00,Economic Times,"Promoter Twin Star sells Vedanta shares worth Rs 1,896 crore in block deal","Twin Star Holdings, a promoter entity of Vedanta, sold 6.51 crore shares worth nearly Rs 1,896 crore through a block deal on Tuesday. The transaction comes amid Vedanta's ongoing restructuring efforts following the listing of its demerged businesses and continued focus on debt reduction and value unlocking.",FOCUS.NS,neutral,0.5,0.8,False,https://economictimes.indiatimes.com/markets/stocks/news/promoter-twin-star-sells-vedanta-shares-worth-rs-1896-crore-in-block-deal/articleshow/131942520.cms
3bc8c237-9672-4478-87f4-9b5a1ba5797e,2026-06-23T15:19:36+00:00,Economic Times,"Promoter Twin Star sells Vedanta shares worth Rs 1,896 crore in block deal","Twin Star Holdings, a promoter entity of Vedanta, sold 6.51 crore shares worth nearly Rs 1,896 crore through a block deal on Tuesday. The transaction comes amid Vedanta's ongoing restructuring efforts following the listing of its demerged businesses and continued focus on debt reduction and value unlocking.",STAR.NS,neutral,0.5,0.84,False,https://economictimes.indiatimes.com/markets/stocks/news/promoter-twin-star-sells-vedanta-shares-worth-rs-1896-crore-in-block-deal/articleshow/131942520.cms
5cdfa377-2eee-4e48-98e0-5c20afa32928,2026-06-23T15:19:36+00:00,Economic Times,"Promoter Twin Star sells Vedanta shares worth Rs 1,896 crore in block deal","Twin Star Holdings, a promoter entity of Vedanta, sold 6.51 crore shares worth nearly Rs 1,896 crore through a block deal on Tuesday. The transaction comes amid Vedanta's ongoing restructuring efforts following the listing of its demerged businesses and continued focus on debt reduction and value unlocking.",VEDL.NS,neutral,0.5,0.84,False,https://economictimes.indiatimes.com/markets/stocks/news/promoter-twin-star-sells-vedanta-shares-worth-rs-1896-crore-in-block-deal/articleshow/131942520.cms
92e3369d-0bd1-41a3-814d-f6176f2a18e2,2026-06-23T15:16:21+00:00,scanx.trade,Gem Aromatics Board Approves New Wholly Owned Subsidiary in Brazil,scanx.trade More Gem Aromatics Board Approves New Wholly Owned Subsidiary in Brazil,GEMAROMA.NS,neutral,0.5,0.38,False,https://news.google.com/read/CBMivwFBVV95cUxOV09qbHZ3T0JhamdLWWxPeUFGdHhFSHFRZUp6Tzh2QWFaYzZwRkVWNGZIVGVRU1pJY1YxSGFmUkotR0NQNUpSZnNaaWdsSzU0TkJlTnJ4WlFHUm9RRmIxekhwYjBSR2MxQXAwbjFFSEloMmR2ZHhxYmJJTnA0OGp4emR0QWxrM1hpZ0FCNWd6Y0NjQnp6TFhKTUc1dnEtZnZGNFB2ZFB2M3NOVFlfYTh6TVBoLXdUUDYxX2puYmhWQQ?hl=en-IN&gl=IN&ceid=IN%3Aen
2c1dc785-b4b6-4b4c-a24d-3c23fab9f057,2026-06-23T15:01:18+00:00,scanx.trade,Ambica Agarbathies fixes preferential issue price at ₹25,scanx.trade More Ambica Agarbathies fixes preferential issue price at ₹25,AMBICAAGAR.NS,positive,0.98,0.76,False,https://news.google.com/read/CBMisgFBVV95cUxQQlhjQVRrbEpVYml5c2tHdmdBRFdCU2syd1RwX0dRYVhyVEtqZUtwTWo3cU92OTB3RURTMnBnLXhXcWlXdDd0ekZnUGpFX0NGU1VwUk9peHVvUUpzU1hwb1VIVXJZb0sxR3BYZVo5NmJETmRtTktWc0tQNHh1UHY1ZnBzNmtVaGJtZUhYeXd2TnhzSl9MSmJ4YVRQWkVMX2wtMGZNZVlvVTEtWEJ0QV96RXlB?hl=en-IN&gl=IN&ceid=IN%3Aen
5f6ff45a-7f3b-4fae-8ca0-6d2c6fc18c26,2026-06-23T15:00:00+00:00,Trade Brains,Angel One Share: How It Plans to Grow From a Trading Platform to a Full-Stack Financial Ecosystem,Trade Brains More Angel One Share: How It Plans to Grow From a Trading Platform to a Full-Stack Financial Ecosystem,ANGELONE.NS,positive,0.98,0.97,False,https://news.google.com/read/CBMivAFBVV95cUxQX2twZjFGS0F6RHpZdkpzbXdIU09KMDRrbzZEaHpGQWIxaU5DVjVrZ0NJSGJWRFZfV2MxcENWU2cwemx0NHVXMFNmcHlubXFELVpQWFdjTGJ3Z2JESzFBVXFTQkRDeEwzRGFMRXg2aERDbS1zUVR1ZkFRVlQ0RzJiblhRSjlXS3RJYzBHT2FqeFRMNkdwckhpTDRSRDV2TXhHUXFrLUtHaWVfc0tMcTAzT3l4T1I1RURWQi1KcA?hl=en-IN&gl=IN&ceid=IN%3Aen
f7f31ff8-3fb1-457e-a5c4-97b83de7be50,2026-06-23T14:57:47+00:00,Economic Times,"US Stocks | AI chip slump extends on Wall St as SanDisk sinks 12%, Micron drops 9% and AMD falls 5%","Wall Street witnessed a significant downturn in semiconductor stocks Tuesday, impacting major AI beneficiaries. Memory chipmakers like SanDisk and Micron saw substantial drops as investors re-evaluated high valuations amid escalating AI spending. This correction, also affecting broader tech, signals growing caution about the speed of returns from massive AI investments, prompting some to secure profits.",ARIES.NS,negative,0.95,0.84,False,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stocks-ai-chip-slump-extends-on-wall-st-as-sandisk-sinks-12-micron-drops-9-and-amd-falls-5/articleshow/131941559.cms
3955388c-6a00-4a6d-b917-dea2ac69996f,2026-06-23T14:56:40+00:00,scanx.trade,Bajel Projects Ltd to meet investors on June 25-26,scanx.trade More Bajel Projects Ltd to meet investors on June 25-26,BAJEL.NS,positive,0.98,0.74,False,https://news.google.com/read/CBMiqwFBVV95cUxQdlNUWEdBYVlFbzE2SlFrY0xIVDUxRlA2VU1MblpPbENpR1Y0TzUzR3MxbW94OHNFZ0ZJOElPR1VvaGxQaXFWTWRkblJDWlZndVVsRnFsSTdxcTc2RVZQOTR3Q25wWkljbDBmQXpUM1kwSnBkaXhrWGNZNzhzNG9PZFN2WHplZ3lwT191NFdLNDRqQUlQdHVXdF8teDh1cDVYVFhKRlg3M1lwbkE?hl=en-IN&gl=IN&ceid=IN%3Aen
f5cda909-b9c5-4505-bc4c-d47dce6720ba,2026-06-23T14:47:03+00:00,Punjab Kesari English,Bengal CM alleges financial irregularities in BGB Summit under Mamata govt,Punjab Kesari English More Bengal CM alleges financial irregularities in BGB Summit under Mamata govt,MAMATA.NS,neutral,0.5,0.34,False,https://news.google.com/read/CBMi5wFBVV95cUxOZ0N3ZFhGY25wVERUM2ZqcjFDME1jMUFQempKb1VNdHJVUk9mYURvLUg2Wkgwcnl0N3NmU1ZIdDM5ZUtxNXg4ZzRqdFNhT1hkTnFkc2xEUXFlRzBlZzBJWGJkWllFcW94Qi05QktuRkF4RnZyUXdhYlBhUmFPZWhrV05jLW5ibElWeXlWOEtVZXdhNkx1cG9OT2xVNjU0T2VkUXBEMG0wMEdaOWtmak5aNWZvRzQ3ay1QMU1sWDUyRGVBNWwyTkp4QllUSXpnTld3N2lCVmQ5V3FZVkU0eTJDNFZvTUVDQVXSAewBQVVfeXFMTzBVbXZOdl9SdW0wTExsQWd6WWNhZXVoV3JzeDRCNzhVcmZYWjBEQ1cyRTN1eVFzYVYxQV9ZVmo5elY3eUxIVVNVU0poWFI5MS15VmRaUkRkQ2d2TFhjaFQyODloamxSVTlBVmljVC1rNDhnOHlnRU53RmtCQ3JyMWo3dno5R1BINWRtOHF6X3V4VzJwTUV5dnZHZ0NJYXIzbjh0WHNCVnpTRGdoYjVERzM5b2RRTVpZblozN212MEowT25xNndzcC00UXBvVWNmdnQzR0tETENNV2pMRWs0M1IwQTJVcmV0dWpQQmU?hl=en-IN&gl=IN&ceid=IN%3Aen
3a34150f-eeb9-4392-ae54-220995644c64,2026-06-23T14:46:35+00:00,scanx.trade,Repco Home Finance allots Rs.75 crore commercial papers at 7.75%,scanx.trade More Repco Home Finance allots Rs.75 crore commercial papers at 7.75%,REPCOHOME.NS,positive,0.92,0.84,False,https://news.google.com/read/CBMiwAFBVV95cUxNQlRBckd1M29zOV9vSVdSbnRPUURpdEprVmlTZXpVUzRyZEZqbzlETDNPY2NHckNCbXhRcE5wYTgtQXJFMXh3T0d6aHRBWEx2X3IwdXZycVFPYVhqY01nUkNiQS1YZEF4cHZsal9qMWZnU2sxUWhkSmZKNnNNMFNISnRJR2RYTFNlTkE2S3U0WHVVSmp4TElSNDhuV2VOUGtMblRYZkRFNmVreW9ZbFJEX3U4dXR6QUJ5cFEtWnNrTEw?hl=en-IN&gl=IN&ceid=IN%3Aen
